match_id,date,begin_at,end_at,team_1,team_2,team_1_id,team_2_id,team_1_score,team_2_score,winner,winner_id,status,match_type,number_of_games,league,serie,tournament,event_name
1536156,2026-06-12,2026-06-12T19:44:49Z,2026-06-12T20:21:16Z, Gatorian,Nexus,138087,126699,0,1,Nexus,126699,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1513134,2026-06-12,2026-06-12T17:25:55Z,2026-06-12T20:12:47Z,Aurora Gaming,Spirit,131505,124523,1,2,Spirit,124523,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1536157,2026-06-12,2026-06-12T19:39:20Z,2026-06-12T20:01:56Z,Atputies,Benjis Anglar,129370,138816,1,0,Atputies,129370,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1536142,2026-06-12,2026-06-12T19:10:16Z,2026-06-12T19:55:45Z,1337HUANIA,Saab,127004,138810,0,1,Saab,138810,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1536158,2026-06-12,2026-06-12T19:10:25Z,2026-06-12T19:49:07Z,Minkens finest,XCLAN,137555,138712,1,0,Minkens finest,137555,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1536140,2026-06-12,2026-06-12T19:12:31Z,2026-06-12T19:48:54Z,Noir Verse,Gaming By Legends,138812,138489,1,0,Noir Verse,138812,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1534440,2026-06-12,2026-06-12T18:18:31Z,2026-06-12T19:38:33Z,METANOIA WOLVES,Alzon,138086,137459,0,1,Alzon,137459,finished,best_of,1,Gamers Club Liga Série A,June,Group C,Gamers Club Liga Série A / June / Group C
1513135,2026-06-12,2026-06-12T16:47:53Z,2026-06-12T19:38:29Z,Vitality,9z,3455,126709,1,2,9z,126709,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1533941,2026-06-12,2026-06-12T17:58:49Z,2026-06-12T19:35:13Z,struggletony,XI Esport,128432,131591,2,0,struggletony,128432,finished,best_of,3,Dust2.dk Ligaen,—,Group B,Dust2.dk Ligaen / Group B
1536141,2026-06-12,2026-06-12T19:10:02Z,2026-06-12T19:29:31Z,6666,Grillmix,138811,138815,1,0,6666,138811,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1533936,2026-06-12,2026-06-12T17:53:07Z,2026-06-12T19:20:21Z,Invicta,Sashi Academy,137951,133941,0,2,Sashi Academy,133941,finished,best_of,3,Dust2.dk Ligaen,—,Group A,Dust2.dk Ligaen / Group A
1536153,2026-06-12,2026-06-12T18:07:19Z,2026-06-12T19:20:09Z, Gatorian,Atputies,138087,129370,1,0, Gatorian,138087,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1527904,2026-06-12,2026-06-12T17:24:00Z,2026-06-12T19:19:31Z,Eternal Fire Academy,WRAITH PCIFIC,130059,138660,1,2,WRAITH PCIFIC,138660,finished,best_of,3,TESFED League,—,Playoffs,TESFED League / Playoffs
1519578,2026-06-12,2026-06-12T17:17:24Z,2026-06-12T19:01:39Z,Ursa,Leo Team,136900,133269,2,0,Ursa,136900,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1536137,2026-06-12,2026-06-12T18:03:33Z,2026-06-12T18:50:07Z,Noir Verse,6666,138812,138811,0,1,6666,138811,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1536155,2026-06-12,2026-06-12T18:04:48Z,2026-06-12T18:44:07Z,XCLAN,Benjis Anglar,138712,138816,1,0,XCLAN,138712,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1536138,2026-06-12,2026-06-12T18:03:36Z,2026-06-12T18:43:01Z,1337HUANIA,Gaming By Legends,127004,138489,0,1,Gaming By Legends,138489,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1536154,2026-06-12,2026-06-12T18:04:14Z,2026-06-12T18:41:38Z,Minkens finest,Nexus,137555,126699,0,1,Nexus,126699,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1536139,2026-06-12,2026-06-12T17:59:52Z,2026-06-12T18:36:37Z,Grillmix,Saab,138815,138810,0,1,Saab,138810,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1536151,2026-06-12,2026-06-12T17:08:25Z,2026-06-12T17:50:22Z,XCLAN,Atputies,138712,129370,0,1,Atputies,129370,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1536134,2026-06-12,2026-06-12T17:14:57Z,2026-06-12T17:46:29Z,Noir Verse,1337HUANIA,138812,127004,1,0,Noir Verse,138812,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1536135,2026-06-12,2026-06-12T17:12:02Z,2026-06-12T17:44:08Z,Saab,6666,138810,138811,0,1,6666,138811,finished,best_of,1,ROG Journey,—,Group A,ROG Journey / Group A
1536150,2026-06-12,2026-06-12T17:07:45Z,2026-06-12T17:35:50Z, Gatorian,Minkens finest,138087,137555,1,0, Gatorian,138087,finished,best_of,1,ROG Journey,—,Group B,ROG Journey / Group B
1513129,2026-06-12,2026-06-12T09:00:54Z,2026-06-12T10:51:08Z,TheMongolz,B8,3272,129381,2,0,TheMongolz,3272,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1533940,2026-06-12,2026-06-12T17:58:19Z,2026-06-12T21:41:57Z,MASONIC,MASQ,127911,138578,1,2,MASQ,138578,finished,best_of,3,Dust2.dk Ligaen,—,Group B,Dust2.dk Ligaen / Group B
1533920,2026-06-12,2026-06-12T02:12:36Z,2026-06-12T04:38:30Z,Wanted Goons,Overtake,134333,138652,1,2,Overtake,138652,finished,best_of,3,NSTLGA League,—,Playoffs,NSTLGA League / Playoffs
1533921,2026-06-12,2026-06-12T01:37:00Z,2026-06-12T04:02:51Z,Detonate,Iowa Stormboar,129547,138716,2,1,Detonate,129547,finished,best_of,3,NSTLGA League,—,Playoffs,NSTLGA League / Playoffs
1533922,2026-06-12,2026-06-12T01:06:49Z,2026-06-12T03:14:54Z,Club 333,Festina Lente,138415,138795,0,2,Festina Lente,138795,finished,best_of,3,NSTLGA League,—,Playoffs,NSTLGA League / Playoffs
1533919,2026-06-12,2026-06-12T01:05:20Z,2026-06-12T02:33:52Z,Marsborne,F5 Esports,136318,134773,2,0,Marsborne,136318,finished,best_of,3,NSTLGA League,—,Playoffs,NSTLGA League / Playoffs
1530794,2026-06-12,2026-06-12T08:08:45Z,2026-06-12T09:48:33Z,WRAITH PCIFIC,STEP,138660,138778,2,1,WRAITH PCIFIC,138660,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1517518,2026-06-11,2026-06-11T08:50:28Z,2026-06-11T10:48:09Z,Acend,INOX Division,137546,138617,2,1,Acend,137546,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1513123,2026-06-11,2026-06-11T14:17:23Z,2026-06-11T16:05:16Z,FURIA,B8,124530,129381,2,0,FURIA,124530,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1519574,2026-06-11,2026-06-11T17:04:38Z,2026-06-11T19:31:08Z,KOLESIE,HEROIC Academy,137112,136815,2,1,KOLESIE,137112,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1526457,2026-06-11,2026-06-11T17:30:00Z,2026-06-11T19:30:00Z,XI Esport,Wingman,131591,135326,0,2,Wingman,135326,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1513121,2026-06-11,2026-06-11T15:06:11Z,2026-06-11T18:25:37Z,Team Falcons,G2,130564,3210,2,1,Team Falcons,130564,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1513124,2026-06-11,2026-06-11T16:30:55Z,2026-06-11T18:25:01Z,Aurora Gaming,Monte,131505,131441,2,0,Aurora Gaming,131505,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1519573,2026-06-11,2026-06-11T14:05:21Z,2026-06-11T16:39:17Z,Bebop,Oxuji Esports,137701,133994,2,1,Bebop,137701,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1530792,2026-06-11,2026-06-11T10:39:40Z,2026-06-11T14:21:28Z,UNiTY esports,ex-MANA eSports,133063,138777,1,2,ex-MANA eSports,138777,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1517520,2026-06-11,2026-06-11T14:04:26Z,2026-06-11T15:56:52Z,SPARTA,KOLESIE,136659,137112,0,2,KOLESIE,137112,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1513120,2026-06-11,2026-06-11T12:14:17Z,2026-06-11T14:44:58Z,Vitality,FUT Esports,3455,136955,2,1,Vitality,3455,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1513127,2026-06-11,2026-06-11T12:09:57Z,2026-06-11T13:48:43Z,MOUZ,Legacy,3240,133708,2,0,MOUZ,3240,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1517519,2026-06-11,2026-06-11T11:07:49Z,2026-06-11T13:44:20Z,AM Gaming,CYBERSHOKE Esports,136817,133542,1,2,CYBERSHOKE Esports,133542,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1519572,2026-06-11,2026-06-11T11:08:30Z,2026-06-11T13:17:11Z,illwill,RUSTEC,137511,134815,2,0,illwill,137511,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1504766,2026-06-11,2026-06-11T11:00:45Z,2026-06-11T12:51:26Z,KOLESIE,Virtus.pro,137112,3288,2,0,KOLESIE,137112,finished,best_of,3,European Pro League,Series 7,Group D,European Pro League / Series 7 / Group D
1513122,2026-06-11,2026-06-11T18:45:58Z,2026-06-11T20:27:40Z,Natus Vincere,Spirit,3216,124523,0,2,Spirit,124523,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1513126,2026-06-11,2026-06-11T09:04:20Z,2026-06-11T11:55:09Z,TheMongolz,BetBoom Team,3272,133458,1,2,BetBoom Team,133458,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1526031,2026-06-11,2026-06-11T08:34:53Z,2026-06-11T09:52:30Z,Ground Zero,Ding Cuts,125873,138015,2,0,Ground Zero,125873,finished,best_of,3,Dfrag,Open Series #5,Group B,Dfrag / Open Series #5 / Group B
1519571,2026-06-11,2026-06-11T08:08:29Z,2026-06-11T09:35:40Z,PsychoFace,brazylijski luz,138537,132679,2,0,PsychoFace,138537,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1504765,2026-06-11,2026-06-11T08:00:12Z,2026-06-11T10:45:09Z,Lazer Cats,GenOne,132426,128519,1,2,GenOne,128519,finished,best_of,3,European Pro League,Series 7,Group D,European Pro League / Series 7 / Group D
1513125,2026-06-11,2026-06-11T09:00:56Z,2026-06-11T11:51:11Z,PARIVISION,9z,133719,126709,1,2,9z,126709,finished,best_of,3,IEM,Cologne Major,Stage 3,IEM / Cologne Major / Stage 3
1526032,2026-06-11,2026-06-11T08:32:51Z,2026-06-11T10:07:19Z,DXA Esports,Masked Regime,133211,138779,2,0,DXA Esports,133211,finished,best_of,3,Dfrag,Open Series #5,Group B,Dfrag / Open Series #5 / Group B
1530791,2026-06-11,2026-06-11T08:16:50Z,2026-06-11T09:40:01Z,Xept,Clutchain,138689,138496,0,2,Clutchain,138496,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1517517,2026-06-10,2026-06-10T14:07:25Z,2026-06-10T17:24:54Z,Walczaki,INOX Division,138610,138617,2,1,Walczaki,138610,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1517516,2026-06-10,2026-06-10T11:00:59Z,2026-06-10T12:50:49Z,SPARTA,Atreides,136659,138026,2,0,SPARTA,136659,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1526455,2026-06-10,2026-06-10T17:48:43Z,2026-06-10T19:18:03Z,Falcons Force,OLDBOYS PL,137508,137474,0,2,OLDBOYS PL,137474,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1526454,2026-06-10,2026-06-10T17:51:46Z,2026-06-10T19:54:07Z,NEW VISION,XI Esport,138650,131591,0,2,XI Esport,131591,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1526453,2026-06-10,2026-06-10T17:50:11Z,2026-06-10T20:29:14Z,Wingman,eternal premium,135326,135978,2,1,Wingman,135326,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1526456,2026-06-10,2026-06-10T17:46:03Z,2026-06-10T20:34:28Z,B8 Academy,Donstu Esports,137538,135981,1,2,Donstu Esports,135981,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1519570,2026-06-10,2026-06-10T17:50:16Z,2026-06-10T20:38:51Z,illwill,G2 Ares,137511,135321,1,2,G2 Ares,135321,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1530788,2026-06-10,2026-06-10T10:37:20Z,2026-06-10T13:35:12Z,Clutchain,STEP,138496,138778,1,2,STEP,138778,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1504761,2026-06-10,2026-06-10T11:30:14Z,2026-06-10T14:02:28Z,G2 Ares,Young Ninjas,135321,128327,2,1,G2 Ares,135321,finished,best_of,3,European Pro League,Series 7,Group C,European Pro League / Series 7 / Group C
1519568,2026-06-10,2026-06-10T11:11:32Z,2026-06-10T13:52:58Z,Ursa,HEROIC Academy,136900,136815,2,1,Ursa,136900,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1519567,2026-06-10,2026-06-10T08:16:43Z,2026-06-10T09:42:05Z,SPARTA,brazylijski luz,136659,132679,2,0,SPARTA,136659,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1530787,2026-06-10,2026-06-10T08:15:37Z,2026-06-10T10:05:15Z,WRAITH PCIFIC,UNiTY esports,138660,133063,2,0,WRAITH PCIFIC,138660,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1528517,2026-06-10,2026-06-10T08:31:36Z,2026-06-10T10:25:57Z,Ding Cuts,DXA Esports,138015,133211,2,0,Ding Cuts,138015,finished,best_of,3,Dfrag,Open Series #5,Group B,Dfrag / Open Series #5 / Group B
1528516,2026-06-10,2026-06-10T08:36:43Z,2026-06-10T11:02:28Z,Ground Zero,Masked Regime,125873,138779,2,1,Ground Zero,125873,finished,best_of,3,Dfrag,Open Series #5,Group B,Dfrag / Open Series #5 / Group B
1504760,2026-06-10,2026-06-10T08:00:05Z,2026-06-10T11:03:22Z,against All authority,RUSTEC,137790,134815,2,1,against All authority,137790,finished,best_of,3,European Pro League,Series 7,Group C,European Pro League / Series 7 / Group C
1519569,2026-06-10,2026-06-10T14:10:47Z,2026-06-10T17:12:00Z,KOLESIE,Leo Team,137112,133269,1,2,Leo Team,133269,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1517512,2026-06-09,2026-06-09T08:03:21Z,2026-06-09T10:05:03Z,CYBERSHOKE Esports,ex-RUBY,133542,137932,0,2,ex-RUBY,137932,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1530789,2026-06-09,2026-06-09T08:17:27Z,2026-06-09T09:48:36Z,Xept,NAVI Junior,138689,126491,2,0,Xept,138689,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1525975,2026-06-09,2026-06-09T08:36:42Z,2026-06-09T09:49:10Z,MGLBROS,MARKandLARRY,138511,127125,0,2,MARKandLARRY,127125,finished,best_of,3,Dfrag,Open Series #5,Group A,Dfrag / Open Series #5 / Group A
1504755,2026-06-09,2026-06-09T08:07:59Z,2026-06-09T09:50:07Z,MANA eSports,Oxuji Esports,137080,133994,0,2,Oxuji Esports,133994,finished,best_of,3,European Pro League,Series 7,Group B,European Pro League / Series 7 / Group B
1525974,2026-06-09,2026-06-09T08:40:56Z,2026-06-09T11:18:53Z,Abyssal,Rooster,138092,127114,1,2,Rooster,127114,finished,best_of,3,Dfrag,Open Series #5,Group A,Dfrag / Open Series #5 / Group A
1504756,2026-06-09,2026-06-09T10:34:36Z,2026-06-09T12:09:10Z,Lavked,Misa Esports,138370,137075,2,0,Lavked,138370,finished,best_of,3,European Pro League,Series 7,Group B,European Pro League / Series 7 / Group B
1530790,2026-06-09,2026-06-09T10:36:03Z,2026-06-09T13:32:20Z,INFURITY Gaming,ex-MANA eSports,132795,138777,1,2,ex-MANA eSports,138777,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1519564,2026-06-09,2026-06-09T11:03:14Z,2026-06-09T13:33:45Z,ex-RUBY,RUSTEC,137932,134815,2,1,ex-RUBY,137932,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1508713,2026-06-09,2026-06-09T12:01:55Z,2026-06-09T13:54:18Z,Monte,paiN,131441,125751,2,0,Monte,131441,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1517513,2026-06-09,2026-06-09T11:04:07Z,2026-06-09T13:58:07Z,Betclic Apogee Esports,AM Gaming,135381,136817,2,1,Betclic Apogee Esports,135381,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1508714,2026-06-09,2026-06-09T14:30:59Z,2026-06-09T16:12:42Z,TYLOO,Legacy,3248,133708,0,2,Legacy,133708,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1519565,2026-06-09,2026-06-09T14:15:56Z,2026-06-09T16:17:07Z,Virtus.pro,Oxuji Esports,3288,133994,2,0,Virtus.pro,3288,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1517514,2026-06-09,2026-06-09T14:22:24Z,2026-06-09T16:19:13Z,KOLESIE,RUSTEC,137112,134815,2,0,KOLESIE,137112,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1520721,2026-06-09,2026-06-09T17:10:24Z,2026-06-09T19:19:30Z,Invicta,L.820,137951,138604,2,1,Invicta,137951,finished,best_of,3,Dust2.dk Ligaen,—,Group Stage,Dust2.dk Ligaen / Group Stage
1519566,2026-06-09,2026-06-09T17:12:20Z,2026-06-09T20:03:21Z,PsychoFace,GenOne,138537,128519,1,2,GenOne,128519,finished,best_of,3,CCT Europe,Series #4,Group Stage,CCT Europe / Series #4 / Group Stage
1508715,2026-06-09,2026-06-09T17:01:00Z,2026-06-09T19:35:56Z,BIG,B8,3249,129381,1,2,B8,129381,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1519613,2026-06-08,2026-06-08T11:15:03Z,2026-06-08T13:37:43Z,brazylijski luz,ex-Zero Tenacity,132679,137703,2,1,brazylijski luz,132679,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Play-In,CCT Europe / Closed Qualifier: Series #4 / Play-In
1508707,2026-06-08,2026-06-08T12:01:42Z,2026-06-08T13:44:30Z,Astralis,paiN,3209,125751,0,2,paiN,125751,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1517511,2026-06-08,2026-06-08T17:49:09Z,2026-06-08T20:28:10Z,Acend,ex-RUBY,137546,137932,1,2,ex-RUBY,137932,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1519612,2026-06-08,2026-06-08T08:05:28Z,2026-06-08T10:00:14Z,Leo Team,HyperSpirit,133269,133988,2,0,Leo Team,133269,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Play-In,CCT Europe / Closed Qualifier: Series #4 / Play-In
1528514,2026-06-08,2026-06-08T08:46:30Z,2026-06-08T10:01:52Z,Abyssal,MGLBROS,138092,138511,2,0,Abyssal,138092,finished,best_of,3,Dfrag,Open Series #5,Group A,Dfrag / Open Series #5 / Group A
1517508,2026-06-08,2026-06-08T08:04:00Z,2026-06-08T10:06:17Z,KOLESIE,ASTRAL,137112,137440,2,0,KOLESIE,137112,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1504750,2026-06-08,2026-06-08T08:08:05Z,2026-06-08T10:11:09Z,PsychoFace,brazylijski luz,138537,132679,0,2,brazylijski luz,132679,finished,best_of,3,European Pro League,Series 7,Group A,European Pro League / Series 7 / Group A
1528515,2026-06-08,2026-06-08T08:46:16Z,2026-06-08T10:17:52Z,Rooster,MARKandLARRY,127114,127125,2,0,Rooster,127114,finished,best_of,3,Dfrag,Open Series #5,Group A,Dfrag / Open Series #5 / Group A
1527900,2026-06-08,2026-06-08T08:04:05Z,2026-06-08T10:45:38Z,Clutchain,INFURITY Gaming,138496,132795,2,1,Clutchain,138496,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1517509,2026-06-08,2026-06-08T11:02:20Z,2026-06-08T12:40:19Z,Nuclear TigeRES,CYBERSHOKE Esports,135673,133542,2,0,Nuclear TigeRES,135673,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1527901,2026-06-08,2026-06-08T11:20:52Z,2026-06-08T12:51:53Z,ex-MANA eSports,STEP,138777,138778,0,2,STEP,138778,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1526452,2026-06-08,2026-06-08T17:40:09Z,2026-06-08T20:34:23Z,Donstu Esports,Banger Gang,135981,134037,2,1,Donstu Esports,135981,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1519615,2026-06-08,2026-06-08T17:17:34Z,2026-06-08T20:34:11Z,HEROIC Academy,NEW VISION,136815,138650,2,0,HEROIC Academy,136815,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Play-In,CCT Europe / Closed Qualifier: Series #4 / Play-In
1504751,2026-06-08,2026-06-08T10:30:55Z,2026-06-08T12:16:49Z,HyperSpirit,INOX Division,133988,138617,0,2,INOX Division,138617,finished,best_of,3,European Pro League,Series 7,Group A,European Pro League / Series 7 / Group A
1520722,2026-06-08,2026-06-08T18:00:45Z,2026-06-08T20:12:32Z,MASONIC,AaB Bulls,127911,138577,2,1,MASONIC,127911,finished,best_of,3,Dust2.dk Ligaen,—,Group Stage,Dust2.dk Ligaen / Group Stage
1517510,2026-06-08,2026-06-08T14:05:34Z,2026-06-08T17:18:54Z,Ursa,RUSTEC,136900,134815,1,2,RUSTEC,134815,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1526449,2026-06-08,2026-06-08T17:43:06Z,2026-06-08T20:02:57Z,Misa Esports,eternal premium,137075,135978,0,2,eternal premium,135978,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1519614,2026-06-08,2026-06-08T14:05:26Z,2026-06-08T15:49:12Z,The Last Resort,GenOne,130590,128519,0,2,GenOne,128519,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Play-In,CCT Europe / Closed Qualifier: Series #4 / Play-In
1508710,2026-06-08,2026-06-08T15:03:56Z,2026-06-08T16:58:30Z,TYLOO,9z,3248,126709,0,2,9z,126709,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508709,2026-06-08,2026-06-08T14:30:55Z,2026-06-08T17:08:52Z,Monte,BetBoom Team,131441,133458,1,2,BetBoom Team,133458,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508708,2026-06-08,2026-06-08T12:02:12Z,2026-06-08T14:44:26Z,MIBR,B8,3250,129381,1,2,B8,129381,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508711,2026-06-08,2026-06-08T17:29:43Z,2026-06-08T19:05:36Z,G2,BIG,3210,3249,2,0,G2,3210,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1526451,2026-06-08,2026-06-08T17:44:47Z,2026-06-08T19:18:14Z,ROUNDS,OLDBOYS PL,132459,137474,0,2,OLDBOYS PL,137474,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1526450,2026-06-08,2026-06-08T17:33:17Z,2026-06-08T19:41:15Z,XI Esport,Clutchain,131591,138496,2,1,XI Esport,131591,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1508712,2026-06-08,2026-06-08T17:18:56Z,2026-06-08T19:42:43Z,M80,Legacy,133435,133708,0,2,Legacy,133708,finished,best_of,3,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1517506,2026-06-07,2026-06-07T14:02:19Z,2026-06-07T15:33:37Z,ARCRED,Walczaki,130360,138610,0,2,Walczaki,138610,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1527899,2026-06-07,2026-06-07T08:11:17Z,2026-06-07T10:26:30Z,UNiTY esports,NAVI Junior,133063,126491,2,1,UNiTY esports,133063,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1517504,2026-06-07,2026-06-07T08:02:05Z,2026-06-07T10:35:56Z,SPARTA,AM Gaming,136659,136817,1,2,AM Gaming,136817,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1504763,2026-06-07,2026-06-07T08:04:35Z,2026-06-07T10:36:52Z,KOLESIE,Lazer Cats,137112,132426,2,1,KOLESIE,137112,finished,best_of,3,European Pro League,Series 7,Group D,European Pro League / Series 7 / Group D
1519880,2026-06-07,2026-06-07T08:06:24Z,2026-06-07T10:46:16Z,ENCE,brazylijski luz,3251,132679,1,2,brazylijski luz,132679,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Group A,CCT Europe / Closed Qualifier: Series #4 / Group A
1527898,2026-06-07,2026-06-07T10:45:33Z,2026-06-07T12:15:42Z,Xept,WRAITH PCIFIC,138689,138660,0,2,WRAITH PCIFIC,138660,finished,best_of,3,United21,—,Playoffs,United21 / Playoffs
1508682,2026-06-07,2026-06-07T12:30:54Z,2026-06-07T13:08:36Z,Astralis,TYLOO,3209,3248,0,1,TYLOO,3248,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508681,2026-06-07,2026-06-07T12:31:13Z,2026-06-07T14:06:20Z,Monte,Legacy,131441,133708,1,0,Monte,131441,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508684,2026-06-07,2026-06-07T13:31:16Z,2026-06-07T14:21:39Z,MIBR,BIG,3250,3249,0,1,BIG,3249,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1527613,2026-06-07,2026-06-07T12:44:06Z,2026-06-07T14:22:02Z,Clutchain,The Last Resort,138496,130590,2,0,Clutchain,138496,finished,best_of,3,Exort Series,—,Playoffs,Exort Series / Playoffs
1504764,2026-06-07,2026-06-07T11:03:34Z,2026-06-07T14:41:32Z,Virtus.pro,GenOne,3288,128519,2,1,Virtus.pro,3288,finished,best_of,3,European Pro League,Series 7,Group D,European Pro League / Series 7 / Group D
