series_id,start_time_scheduled,date,team_1,team_2,team_1_id,team_2_id,title,title_id,tournament,tournament_short_name,tournament_id,format,format_short_name,format_id,series_type,workflow_status,source
2949144,2026-06-16T17:00:00Z,2026-06-16,KOLESIE,GenOne,55754,51536,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949143,2026-06-16T14:00:00Z,2026-06-16,PsychoFace,Leo Team,57103,54537,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962560,2026-06-16T11:20:00Z,2026-06-16,Clutchain,LPH Gaming,57541,55228,Counter Strike 2,28,United21 Season 51 (Group Stage),Group Stage,829713,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950821,2026-06-16T11:20:00Z,2026-06-16,EAC,KOLESIE,57172,55754,Counter Strike 2,28,European Pro League Series 7 (Playoffs),Playoffs,829554,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949142,2026-06-16T11:00:00Z,2026-06-16,illwill,ex-RUBY,56500,56563,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2960789,2026-06-16T08:30:00Z,2026-06-16,DXA,MARKnLARRY,52111,56825,Counter Strike 2,28,DFRAG Open Series #5 (Playoffs),Playoffs,829692,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2960788,2026-06-16T08:30:00Z,2026-06-16,Rooster,Ground Zero Gaming,49890,49701,Counter Strike 2,28,DFRAG Open Series #5 (Playoffs),Playoffs,829692,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962559,2026-06-16T08:00:00Z,2026-06-16,XEPT,MASQ,57366,57066,Counter Strike 2,28,United21 Season 51 (Group Stage),Group Stage,829713,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950820,2026-06-16T08:00:00Z,2026-06-16,Sashi,HyperSpirit,51319,56254,Counter Strike 2,28,European Pro League Series 7 (Playoffs),Playoffs,829554,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962871,2026-06-15T18:00:00Z,2026-06-15,ReThink,uust_esports,56595,56970,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952756,2026-06-15T17:00:00Z,2026-06-15,Natus Vincere,G2 Esports,51814,51822,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949141,2026-06-15T17:00:00Z,2026-06-15,SPARTA,G2 Ares,55230,53938,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952755,2026-06-15T14:30:00Z,2026-06-15,BetBoom,FUT Esports,52232,55746,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949140,2026-06-15T14:30:00Z,2026-06-15,Virtus.Pro,Brazylijski Luz,49533,53508,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2963619,2026-06-15T13:30:00Z,2026-06-15,eSuba,EAC Rising,51860,57549,Counter Strike 2,28,United21 Season 51 (Group Stage),Group Stage,829713,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952754,2026-06-15T12:00:00Z,2026-06-15,9z Team,The MongolZ,51864,51177,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949139,2026-06-15T11:00:00Z,2026-06-15,Bebop,Rustec,56386,56023,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950819,2026-06-15T10:30:00Z,2026-06-15,Walczaki,G2 Ares,57114,53938,Counter Strike 2,28,European Pro League Series 7 (Playoffs),Playoffs,829554,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2960786,2026-06-15T08:45:00Z,2026-06-15,Rooster,DXA,49890,52111,Counter Strike 2,28,DFRAG Open Series #5 (Playoffs),Playoffs,829692,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2960787,2026-06-15T08:10:00Z,2026-06-15,Ground Zero Gaming,MARKnLARRY,49701,56825,Counter Strike 2,28,DFRAG Open Series #5 (Playoffs),Playoffs,829692,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2963249,2026-06-15T08:00:00Z,2026-06-15,Team TDK,Young Ninjas,56690,49960,Counter Strike 2,28,European Pro League Series 7 (Playoffs),Playoffs,829554,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962557,2026-06-15T08:00:00Z,2026-06-15,Millenium,Coalesce,50780,51040,Counter Strike 2,28,United21 Season 51 (Group Stage),Group Stage,829713,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962867,2026-06-15T00:30:00Z,2026-06-15,CLUB 333,Olympus,56772,57080,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962866,2026-06-15T00:30:00Z,2026-06-15,Brahmas,Omen Esports,56965,56778,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962872,2026-06-14T17:45:00Z,2026-06-14,Arch,Oldboys,56978,56543,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952752,2026-06-14T17:39:00Z,2026-06-14,Natus Vincere,Team Falcons,51814,51967,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949138,2026-06-14T17:05:00Z,2026-06-14,Ursa,GenOne,56021,51536,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952753,2026-06-14T17:00:00Z,2026-06-14,G2 Esports,Legacy,51822,51961,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952751,2026-06-14T15:30:00Z,2026-06-14,Aurora Gaming,9z Team,55711,51864,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952750,2026-06-14T15:30:00Z,2026-06-14,BetBoom,Team Vitality,52232,51818,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952748,2026-06-14T14:20:00Z,2026-06-14,MOUZ,FUT Esports,51819,55746,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952749,2026-06-14T14:12:00Z,2026-06-14,The MongolZ,Monte,51177,51309,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949137,2026-06-14T14:00:00Z,2026-06-14,ex-RUBY,INOX Division,56563,57506,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2963247,2026-06-14T13:35:00Z,2026-06-14,Infinite,Virtus.Pro,50036,49533,Counter Strike 2,28,European Pro League Series 7 (Playoffs),Playoffs,829554,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949136,2026-06-14T11:00:00Z,2026-06-14,SPARTA,Leo Team,55230,54537,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2963248,2026-06-14T10:30:00Z,2026-06-14,Nuclear Tigeres,Oxuji,56234,56689,Counter Strike 2,28,European Pro League Series 7 (Playoffs),Playoffs,829554,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955175,2026-06-14T08:00:00Z,2026-06-14,WRAITH PCIFIC,Clutchain,57118,57541,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949135,2026-06-14T08:00:00Z,2026-06-14,illwill,Virtus.Pro,56500,49533,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962865,2026-06-14T00:30:00Z,2026-06-14,Xiaoma Gaming,Omen Esports,53530,56778,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962864,2026-06-14T00:30:00Z,2026-06-14,Wanted Goons,Olympus,53540,57080,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952747,2026-06-13T18:50:00Z,2026-06-13,Team Spirit,9z Team,49586,51864,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952746,2026-06-13T17:45:00Z,2026-06-13,BetBoom,FURIA,52232,51824,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949134,2026-06-13T17:00:00Z,2026-06-13,KOLESIE,Bebop,55754,56386,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952745,2026-06-13T15:45:00Z,2026-06-13,Parivision,Legacy,52389,51961,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952744,2026-06-13T14:30:00Z,2026-06-13,Team Vitality,MOUZ,51818,51819,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949133,2026-06-13T14:10:00Z,2026-06-13,PsychoFace,G2 Ares,57103,53938,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952743,2026-06-13T12:15:00Z,2026-06-13,Team Falcons,Monte,51967,51309,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952742,2026-06-13T12:15:00Z,2026-06-13,Aurora Gaming,G2 Esports,55711,51822,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949132,2026-06-13T11:00:00Z,2026-06-13,Rustec,Heroic Academy,56023,55433,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950815,2026-06-13T10:30:00Z,2026-06-13,Misa Esports,Oxuji,56375,56689,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952741,2026-06-13T09:00:00Z,2026-06-13,B8 Esports,FUT Esports,56897,55746,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952740,2026-06-13T09:00:00Z,2026-06-13,Natus Vincere,The MongolZ,51814,51177,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955174,2026-06-13T08:15:00Z,2026-06-13,STEP,Clutchain,57367,57541,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949131,2026-06-13T08:15:00Z,2026-06-13,Oxuji,Brazylijski Luz,56689,53508,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962861,2026-06-13T01:00:00Z,2026-06-13,Raisedbypixels,Omen Esports,56966,56778,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962863,2026-06-13T00:45:00Z,2026-06-13,Third Prime,Xiaoma Gaming,56949,53530,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962862,2026-06-13T00:45:00Z,2026-06-13,LAG,Olympus,51484,57080,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962860,2026-06-12T22:15:00Z,2026-06-12,Wanted Goons,F5 Esports,53540,56518,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962913,2026-06-12T17:30:00Z,2026-06-12,DONSTU ESPORTS,Oldboys,56796,56543,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949130,2026-06-12T17:20:00Z,2026-06-12,Ursa,Leo Team,56021,54537,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952738,2026-06-12T17:15:00Z,2026-06-12,Aurora Gaming,Team Spirit,55711,49586,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952739,2026-06-12T16:40:00Z,2026-06-12,Team Vitality,9z Team,51818,51864,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952736,2026-06-12T15:00:00Z,2026-06-12,Team Falcons,BetBoom,51967,52232,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952737,2026-06-12T14:30:00Z,2026-06-12,Natus Vincere,Legacy,51814,51961,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952734,2026-06-12T14:05:00Z,2026-06-12,FUT Esports,G2 Esports,55746,51822,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962591,2026-06-12T14:00:00Z,2026-06-12,HyperSpirit,Brazylijski Luz,56254,53508,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949129,2026-06-12T14:00:00Z,2026-06-12,SPARTA,GenOne,55230,51536,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955173,2026-06-12T12:00:00Z,2026-06-12,Clutchain,Mana Esports,57541,55694,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952735,2026-06-12T11:30:00Z,2026-06-12,Parivision,Monte,52389,51309,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949128,2026-06-12T11:00:00Z,2026-06-12,Virtus.Pro,INOX Division,49533,57506,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950813,2026-06-12T10:30:00Z,2026-06-12,GenOne,Virtus.Pro,51536,49533,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2963124,2026-06-12T09:25:00Z,2026-06-12,Abyssal,MARKnLARRY,56725,56825,Counter Strike 2,28,DFRAG Open Series #5 (Group Stage),Group Stage,829691,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952733,2026-06-12T09:00:00Z,2026-06-12,The MongolZ,B8,51177,51885,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952732,2026-06-12T09:00:00Z,2026-06-12,FURIA,MOUZ,51824,51819,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2963119,2026-06-12T08:55:00Z,2026-06-12,Ding Cuts,DXA,56637,52111,Counter Strike 2,28,DFRAG Open Series #5 (Group Stage),Group Stage,829691,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955172,2026-06-12T08:00:00Z,2026-06-12,WRAITH PCIFIC,STEP,57118,57367,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950812,2026-06-12T08:00:00Z,2026-06-12,aAa,Young Ninjas,50439,49960,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949127,2026-06-12T08:00:00Z,2026-06-12,ex-RUBY,G2 Ares,56563,53938,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952730,2026-06-11T18:40:00Z,2026-06-11,Team Spirit,Natus Vincere,49586,51814,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962869,2026-06-11T17:30:00Z,2026-06-11,XI Esport,uust_esports,54539,56970,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949126,2026-06-11T17:00:00Z,2026-06-11,KOLESIE,Heroic Academy,55754,55433,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952731,2026-06-11T16:15:00Z,2026-06-11,Aurora Gaming,Monte,55711,51309,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952728,2026-06-11T15:00:00Z,2026-06-11,Team Falcons,G2 Esports,51967,51822,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952729,2026-06-11T14:00:00Z,2026-06-11,B8 Esports,FURIA,56897,51824,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949125,2026-06-11T14:00:00Z,2026-06-11,Bebop,Oxuji,56386,56689,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952727,2026-06-11T12:15:00Z,2026-06-11,MOUZ,Legacy,51819,51961,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952726,2026-06-11T12:15:00Z,2026-06-11,Team Vitality,FUT Esports,51818,55746,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949124,2026-06-11T11:00:00Z,2026-06-11,illwill,Rustec,56500,56023,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950811,2026-06-11T10:50:00Z,2026-06-11,KOLESIE,Virtus.Pro,55754,49533,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955171,2026-06-11T10:30:00Z,2026-06-11,Mana Esports,Team UNiTY,55694,52065,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952725,2026-06-11T09:00:00Z,2026-06-11,Parivision,9z Team,52389,51864,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952724,2026-06-11T09:00:00Z,2026-06-11,BetBoom,The MongolZ,52232,51177,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2960783,2026-06-11T08:30:00Z,2026-06-11,Masked Regime,DXA,57512,52111,Counter Strike 2,28,DFRAG Open Series #5 (Group Stage),Group Stage,829691,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2960782,2026-06-11T08:30:00Z,2026-06-11,Ground Zero Gaming,Ding Cuts,49701,56637,Counter Strike 2,28,DFRAG Open Series #5 (Group Stage),Group Stage,829691,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955170,2026-06-11T08:00:00Z,2026-06-11,Clutchain,XEPT,57541,57366,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950810,2026-06-11T08:00:00Z,2026-06-11,Lazer Cats,GenOne,51641,51536,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949123,2026-06-11T08:00:00Z,2026-06-11,PsychoFace,Brazylijski Luz,57103,53508,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962884,2026-06-11T01:00:00Z,2026-06-11,Omen Esports,Clockwork,56778,56967,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962592,2026-06-11T01:00:00Z,2026-06-11,F5 Esports,Revel,56518,53538,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962633,2026-06-11T00:30:00Z,2026-06-11,Xiaoma Gaming,Iowa Stormboar,53530,57514,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962593,2026-06-11T00:30:00Z,2026-06-11,Empire,Olympus,51841,57080,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949122,2026-06-10T17:45:00Z,2026-06-10,illwill,G2 Ares,56500,53938,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962596,2026-06-10T17:30:00Z,2026-06-10,DONSTU ESPORTS,B8 Academy,56796,56663,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962595,2026-06-10T17:30:00Z,2026-06-10,NEW VISION,XI Esport,57115,54539,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962594,2026-06-10T17:30:00Z,2026-06-10,Falcons Force,Oldboys,56628,56543,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962095,2026-06-10T17:30:00Z,2026-06-10,Eternal Premium,uust_esports,56726,56970,Counter Strike 2,28,ESEA Advanced Season 57 - Europe (Playoffs),Playoffs,829662,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949121,2026-06-10T14:15:00Z,2026-06-10,KOLESIE,Leo Team,55754,54537,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950809,2026-06-10T11:20:00Z,2026-06-10,G2 Ares,Young Ninjas,53938,49960,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949120,2026-06-10T11:00:00Z,2026-06-10,Ursa,Heroic Academy,56021,55433,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955169,2026-06-10T10:30:00Z,2026-06-10,Clutchchain,STEP,57369,57367,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962079,2026-06-10T08:30:00Z,2026-06-10,DXA,Ding Cuts,52111,56637,Counter Strike 2,28,DFRAG Open Series #5 (Group Stage),Group Stage,829691,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2962078,2026-06-10T08:30:00Z,2026-06-10,Ground Zero Gaming,Masked Regime,49701,57512,Counter Strike 2,28,DFRAG Open Series #5 (Group Stage),Group Stage,829691,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2955168,2026-06-10T08:00:00Z,2026-06-10,WRAITH PCIFIC,Team UNiTY,57118,52065,Counter Strike 2,28,United21 Season 50 (Playoffs),Playoffs,829612,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2950808,2026-06-10T08:00:00Z,2026-06-10,aAa,Rustec,50439,56023,Counter Strike 2,28,European Pro League Series 7 (Group Stage),Group Stage,829553,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2949119,2026-06-10T08:00:00Z,2026-06-10,SPARTA,Brazylijski Luz,55230,53508,Counter Strike 2,28,CCT 2026 Europe Series 4 (Group Stage),Group Stage,829526,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2961842,2026-06-10T00:00:00Z,2026-06-10,Elixir,Omen Esports,57513,56778,Counter Strike 2,28,ESEA Advanced Season 57 - NA (Playoffs),Playoffs,829661,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
2952723,2026-06-09T16:50:00Z,2026-06-09,BIG,B8 Esports,51830,56897,Counter Strike 2,28,IEM Cologne 2026 (Swiss Stage),Swiss Stage,829582,best-of-3,Bo3,3,ESPORTS,PUBLISHED,GRID
